alarm_description,Severity,Alarm ID,Alarm Source,Location Info,Other Information,Last Occurred (ST),Acknowledged On (ST),Fiber/Cable Name,Cleared By,Acknowledged By,Clearance Status,Acknowledgement Status,Alarm Serial Number
0,0,4,45,1028,244,2025-05-06 14:00:00,2025-05-06 21:00:00,12,1,3,0,0,25549574
0,3,13933,5,767,188,2025-05-10 16:00:00,2025-05-10 21:00:00,109,4,2,0,0,26541463
2,1,12305,12,462,215,2025-05-03 17:00:00,2025-05-03 20:00:00,0,1,2,0,0,27271986
1,0,187,28,1056,233,2025-05-04 07:00:00,2025-05-04 11:00:00,13,4,2,0,0,26919007
1,3,13552,61,789,110,2025-05-18 14:00:00,2025-05-18 17:00:00,63,1,1,0,0,26501008
0,1,12301,3,0,227,2025-05-11 14:00:00,2025-05-11 22:00:00,13,1,3,0,0,27293359
0,2,235,35,873,188,2025-05-06 04:00:00,2025-05-06 08:00:00,108,1,2,0,0,25432492
1,2,12544,65,703,207,2025-05-07 01:00:00,2025-05-07 04:00:00,63,1,2,0,0,27787695
2,3,114,52,666,176,2025-05-05 06:00:00,2025-05-05 08:00:00,63,4,2,0,0,25366936
0,2,186,26,1032,163,2025-05-17 00:00:00,2025-05-17 03:00:00,107,1,2,0,0,26340062
0,0,4,1,323,198,2025-05-17 02:00:00,2025-05-17 09:00:00,107,1,3,0,0,27686576
1,1,199,62,773,181,2025-05-16 22:00:00,2025-05-17 04:00:00,109,1,3,0,0,27922452
2,0,12926,50,117,258,2025-05-12 12:00:00,2025-05-12 17:00:00,12,4,3,0,0,26274730
1,0,12544,66,517,188,2025-05-16 21:00:00,2025-05-17 05:00:00,13,1,1,0,0,26652964
2,2,12308,30,283,186,2025-05-06 03:00:00,2025-05-06 04:00:00,21,4,2,0,0,27421222
2,0,63604,31,549,163,2025-05-18 05:00:00,2025-05-18 08:00:00,108,3,2,0,0,25772530
2,2,12306,17,773,185,2025-05-12 02:00:00,2025-05-12 04:00:00,21,4,2,0,0,27326292
0,1,1,29,1030,198,2025-05-12 13:00:00,2025-05-12 15:00:00,109,3,2,0,0,25833567
1,1,12308,44,703,232,2025-05-05 14:00:00,2025-05-05 15:00:00,63,1,3,0,0,25635168
1,0,236,46,102,197,2025-05-16 20:00:00,2025-05-17 01:00:00,108,1,1,0,0,27768762
2,3,2,51,1041,169,2025-05-14 00:00:00,2025-05-14 05:00:00,109,4,1,0,0,25308572
0,2,12306,58,861,201,2025-05-04 16:00:00,2025-05-04 19:00:00,108,1,2,0,0,26662553
0,2,1,6,973,204,2025-05-17 02:00:00,2025-05-17 11:00:00,15,1,3,0,0,26032824
1,0,14102,9,383,206,2025-05-07 13:00:00,2025-05-07 19:00:00,13,4,1,0,0,27819523
0,2,4,35,690,129,2025-05-09 23:00:00,2025-05-10 05:00:00,107,1,1,0,0,27722002
0,2,12350,51,779,54,2025-05-16 23:00:00,2025-05-17 05:00:00,13,3,2,0,0,26601515
2,3,13142,32,975,198,2025-05-13 12:00:00,2025-05-13 14:00:00,21,3,1,0,0,27196945
0,3,119,44,1054,208,2025-05-02 11:00:00,2025-05-02 19:00:00,108,1,2,0,0,27385024
2,0,25,27,969,207,2025-05-04 14:00:00,2025-05-04 20:00:00,0,1,3,0,0,27891316
1,3,119,25,865,82,2025-05-05 21:00:00,2025-05-06 00:00:00,107,3,2,0,0,27627616
0,0,63604,7,565,204,2025-05-14 15:00:00,2025-05-15 00:00:00,21,1,1,0,0,27919520
1,1,25,48,1032,66,2025-05-08 13:00:00,2025-05-08 15:00:00,15,3,2,0,0,25801149
1,0,14152,36,949,162,2025-05-03 19:00:00,2025-05-04 02:00:00,15,4,2,0,0,25717440
0,1,13987,51,843,101,2025-05-15 22:00:00,2025-05-16 01:00:00,0,3,2,0,0,27102999
0,0,12545,37,284,233,2025-05-07 14:00:00,2025-05-07 20:00:00,63,1,2,0,0,25842968
1,2,12545,7,649,104,2025-05-12 20:00:00,2025-05-13 01:00:00,108,1,2,0,0,25867710
0,3,13056,34,1075,145,2025-05-07 19:00:00,2025-05-08 01:00:00,15,3,2,0,0,26971253
2,1,12301,49,920,229,2025-05-16 00:00:00,2025-05-16 08:00:00,107,3,1,0,0,27797160
2,0,327,11,658,115,2025-05-04 00:00:00,2025-05-04 03:00:00,21,1,2,0,0,25849249
0,3,13056,48,364,197,2025-05-05 22:00:00,2025-05-06 00:00:00,0,1,1,0,0,25876036
1,0,12350,58,922,258,2025-05-15 04:00:00,2025-05-15 12:00:00,63,1,2,0,0,27379834
0,3,12350,16,873,193,2025-05-09 02:00:00,2025-05-09 03:00:00,63,4,3,0,0,26246947
0,3,1,55,930,161,2025-05-04 16:00:00,2025-05-04 18:00:00,109,4,2,0,0,26196773
1,0,13417,22,418,82,2025-05-15 08:00:00,2025-05-15 09:00:00,21,3,1,0,0,26563469
1,1,299,52,250,110,2025-05-04 03:00:00,2025-05-04 08:00:00,107,3,1,0,0,25587969
2,1,12301,14,160,169,2025-05-10 04:00:00,2025-05-10 12:00:00,15,4,3,0,0,26662553
1,2,12956,36,902,219,2025-05-06 18:00:00,2025-05-06 20:00:00,109,4,2,0,0,25556841
2,3,13933,29,611,257,2025-05-16 11:00:00,2025-05-16 15:00:00,12,3,3,0,0,26216259
1,2,327,61,923,225,2025-05-17 10:00:00,2025-05-17 14:00:00,107,4,2,0,0,27404820
0,2,119,26,1041,207,2025-05-11 00:00:00,2025-05-11 07:00:00,108,3,2,0,0,26299789
2,0,187,47,892,216,2025-05-07 09:00:00,2025-05-07 10:00:00,21,1,1,0,0,27266155
2,0,12956,8,727,215,2025-05-03 04:00:00,2025-05-03 13:00:00,0,3,3,0,0,27326292
2,0,13552,37,25,103,2025-05-06 21:00:00,2025-05-07 00:00:00,15,4,3,0,0,27737138
0,3,12308,47,62,101,2025-05-14 07:00:00,2025-05-14 13:00:00,12,4,1,0,0,27264067
0,0,186,49,308,216,2025-05-17 09:00:00,2025-05-17 14:00:00,108,4,1,0,0,27126605
0,0,12307,12,679,62,2025-05-02 06:00:00,2025-05-02 10:00:00,0,3,3,0,0,25449120
0,3,12301,49,162,185,2025-05-10 06:00:00,2025-05-10 15:00:00,15,4,1,0,0,27877313
0,3,12350,33,850,54,2025-05-13 03:00:00,2025-05-13 12:00:00,63,3,2,0,0,26548012
2,1,13056,25,835,233,2025-05-12 01:00:00,2025-05-12 02:00:00,12,1,3,0,0,25867710
0,0,327,32,1041,267,2025-05-12 17:00:00,2025-05-13 00:00:00,12,1,3,0,0,27628208
2,0,4,57,551,143,2025-05-12 11:00:00,2025-05-12 20:00:00,109,4,1,0,0,25384562
0,0,25,34,699,110,2025-05-16 20:00:00,2025-05-17 01:00:00,109,3,2,0,0,27791287
1,1,63604,30,536,244,2025-05-02 19:00:00,2025-05-02 20:00:00,63,3,3,0,0,26944369
2,0,12301,51,783,219,2025-05-03 13:00:00,2025-05-03 21:00:00,15,4,3,0,0,27841327
1,1,2,2,689,167,2025-05-09 08:00:00,2025-05-09 13:00:00,109,3,2,0,0,27851980
2,2,12307,64,780,215,2025-05-14 22:00:00,2025-05-15 04:00:00,109,4,1,0,0,27852905
1,1,25,42,1050,55,2025-05-01 08:00:00,2025-05-01 15:00:00,13,4,1,0,0,25878862
0,2,63604,17,461,192,2025-05-03 22:00:00,2025-05-04 05:00:00,13,1,1,0,0,27698968
0,0,12305,19,765,186,2025-05-04 17:00:00,2025-05-05 00:00:00,107,4,1,0,0,25608357
0,2,13056,2,1028,199,2025-05-01 23:00:00,2025-05-02 00:00:00,13,3,2,0,0,26721470
2,1,119,60,622,205,2025-05-06 19:00:00,2025-05-07 02:00:00,15,4,2,0,0,25596775
1,3,199,35,1060,65,2025-05-14 03:00:00,2025-05-14 06:00:00,15,1,3,0,0,26704585
0,2,25,4,872,216,2025-05-15 03:00:00,2025-05-15 08:00:00,13,1,3,0,0,27615586
1,2,12305,41,931,134,2025-05-16 15:00:00,2025-05-16 20:00:00,108,3,2,0,0,26971684
1,0,14102,21,762,193,2025-05-04 05:00:00,2025-05-04 13:00:00,0,4,3,0,0,25559777
0,1,12301,50,686,161,2025-05-09 21:00:00,2025-05-10 04:00:00,63,3,2,0,0,26521991
0,2,12545,32,898,185,2025-05-01 15:00:00,2025-05-01 22:00:00,15,3,1,0,0,26098767
1,2,119,58,918,134,2025-05-02 04:00:00,2025-05-02 10:00:00,15,4,2,0,0,26944118
0,2,187,66,703,258,2025-05-18 07:00:00,2025-05-18 14:00:00,107,1,2,0,0,27961081
0,2,119,53,940,1,2025-05-16 14:00:00,2025-05-16 21:00:00,15,3,3,0,0,25397562
0,3,235,22,317,203,2025-05-13 02:00:00,2025-05-13 07:00:00,12,3,2,0,0,26400612
2,1,199,51,479,194,2025-05-02 18:00:00,2025-05-02 23:00:00,0,1,1,0,0,26400612
1,0,14152,2,363,193,2025-05-15 15:00:00,2025-05-15 19:00:00,15,4,1,0,0,26053003
1,0,236,24,923,1,2025-05-16 14:00:00,2025-05-16 18:00:00,13,4,3,0,0,26126165
2,3,12544,8,284,62,2025-05-03 04:00:00,2025-05-03 09:00:00,15,4,3,0,0,25766513
1,1,2,2,900,257,2025-05-12 11:00:00,2025-05-12 20:00:00,63,1,2,0,0,25386342
0,2,299,17,831,142,2025-05-16 10:00:00,2025-05-16 16:00:00,107,3,3,0,0,25668499
1,3,13142,4,780,186,2025-05-10 15:00:00,2025-05-10 23:00:00,63,1,1,0,0,26538397
0,1,187,26,853,65,2025-05-09 19:00:00,2025-05-10 04:00:00,0,3,3,0,0,27940277
2,2,13056,37,949,55,2025-05-01 07:00:00,2025-05-01 11:00:00,0,3,3,0,0,27657853
0,3,4,21,142,143,2025-05-06 01:00:00,2025-05-06 08:00:00,0,4,1,0,0,26857613
1,1,12350,1,785,194,2025-05-02 17:00:00,2025-05-02 22:00:00,107,4,2,0,0,26132147
1,0,14152,43,571,66,2025-05-14 20:00:00,2025-05-15 00:00:00,63,4,2,0,0,27514197
1,0,13056,52,1037,145,2025-05-10 16:00:00,2025-05-10 23:00:00,109,1,3,0,0,26786626
2,1,25,53,869,232,2025-05-03 21:00:00,2025-05-04 00:00:00,12,4,1,0,0,27824690
2,0,119,14,162,232,2025-05-16 06:00:00,2025-05-16 07:00:00,0,1,1,0,0,27185332
1,1,4,9,551,185,2025-05-01 15:00:00,2025-05-01 22:00:00,108,4,1,0,0,27126605
0,2,119,11,783,257,2025-05-03 20:00:00,2025-05-04 05:00:00,63,4,2,0,0,25388121
2,1,14152,37,1044,49,2025-05-03 04:00:00,2025-05-03 06:00:00,63,4,1,0,0,25453304
1,2,13203,44,1034,257,2025-05-08 04:00:00,2025-05-08 11:00:00,13,1,1,0,0,27855914
1,3,13552,49,1013,198,2025-05-11 21:00:00,2025-05-11 23:00:00,21,3,2,0,0,26510273
2,1,12587,30,833,189,2025-05-16 18:00:00,2025-05-16 21:00:00,21,1,1,0,0,26779442
2,3,114,51,842,104,2025-05-13 00:00:00,2025-05-13 03:00:00,107,1,2,0,0,27804237
2,0,12301,47,781,162,2025-05-01 14:00:00,2025-05-01 18:00:00,0,1,3,0,0,25412278
0,2,12926,6,917,101,2025-05-12 05:00:00,2025-05-12 11:00:00,13,3,3,0,0,25774099
0,1,13056,49,643,183,2025-05-07 22:00:00,2025-05-08 01:00:00,0,1,3,0,0,27196945
1,3,114,64,663,204,2025-05-03 14:00:00,2025-05-03 23:00:00,0,4,3,0,0,27958869
2,2,13142,49,841,267,2025-05-11 20:00:00,2025-05-11 22:00:00,13,3,3,0,0,26627372
0,2,12580,62,1056,128,2025-05-06 00:00:00,2025-05-06 07:00:00,13,1,2,0,0,25410932
2,0,63604,10,571,115,2025-05-15 09:00:00,2025-05-15 15:00:00,12,1,2,0,0,27773118
1,0,236,60,894,104,2025-05-10 23:00:00,2025-05-11 01:00:00,15,3,2,0,0,26412327
0,2,327,28,666,203,2025-05-05 10:00:00,2025-05-05 13:00:00,21,1,1,0,0,27387654
0,2,236,1,537,134,2025-05-08 11:00:00,2025-05-08 17:00:00,15,3,3,0,0,26766784
0,1,14102,49,587,169,2025-05-01 15:00:00,2025-05-01 19:00:00,13,4,1,0,0,26046068
1,2,13417,57,261,65,2025-05-15 18:00:00,2025-05-15 19:00:00,107,1,1,0,0,26840122
2,1,12544,50,385,202,2025-05-18 13:00:00,2025-05-18 14:00:00,13,1,1,0,0,25646197
0,2,13203,58,1007,145,2025-05-13 20:00:00,2025-05-13 23:00:00,15,4,3,0,0,25741466
1,0,119,59,1,258,2025-05-09 22:00:00,2025-05-10 06:00:00,109,1,1,0,0,25516299
2,1,12307,16,939,267,2025-05-04 04:00:00,2025-05-04 08:00:00,109,1,3,0,0,27569628
1,3,13552,29,967,123,2025-05-10 08:00:00,2025-05-10 09:00:00,21,3,3,0,0,26855733
2,0,13203,32,858,125,2025-05-04 20:00:00,2025-05-05 04:00:00,108,1,3,0,0,26274730
1,1,327,14,831,230,2025-05-08 12:00:00,2025-05-08 18:00:00,107,4,1,0,0,27003453
2,1,199,11,674,1,2025-05-08 05:00:00,2025-05-08 06:00:00,0,1,3,0,0,27918663
0,3,13987,20,283,110,2025-05-15 17:00:00,2025-05-15 23:00:00,63,3,3,0,0,26269012
2,1,13552,60,563,169,2025-05-15 17:00:00,2025-05-15 18:00:00,13,4,2,0,0,27410074
1,2,14152,61,161,169,2025-05-10 02:00:00,2025-05-10 05:00:00,109,4,1,0,0,27685598
1,3,25,2,572,145,2025-05-06 22:00:00,2025-05-07 00:00:00,108,4,2,0,0,27426952
2,0,235,61,842,197,2025-05-14 02:00:00,2025-05-14 06:00:00,107,4,2,0,0,27189389
0,0,13056,56,471,267,2025-05-17 08:00:00,2025-05-17 10:00:00,107,3,1,0,0,25898139
0,2,236,23,266,196,2025-05-12 17:00:00,2025-05-12 22:00:00,109,3,2,0,0,26580880
2,0,63604,9,142,103,2025-05-11 18:00:00,2025-05-11 22:00:00,63,3,3,0,0,26315982
2,1,12307,64,949,229,2025-05-15 19:00:00,2025-05-16 01:00:00,108,3,2,0,0,26909782
1,1,13142,40,328,205,2025-05-02 22:00:00,2025-05-03 05:00:00,12,1,2,0,0,27868895
0,2,12305,22,553,208,2025-05-01 04:00:00,2025-05-01 06:00:00,63,3,3,0,0,27276204
2,0,13203,15,1006,189,2025-05-03 13:00:00,2025-05-03 15:00:00,15,1,2,0,0,27899563
0,0,13933,57,887,188,2025-05-04 11:00:00,2025-05-04 19:00:00,107,4,3,0,0,25969696
2,2,12580,42,695,208,2025-05-06 12:00:00,2025-05-06 21:00:00,108,1,1,0,0,25865600
2,3,12956,20,991,204,2025-05-17 09:00:00,2025-05-17 14:00:00,109,1,2,0,0,25552631
0,0,186,61,1044,143,2025-05-14 23:00:00,2025-05-15 06:00:00,107,1,1,0,0,26434306
2,3,13552,6,783,203,2025-05-03 14:00:00,2025-05-03 23:00:00,63,3,2,0,0,27415616
2,0,235,4,845,232,2025-05-12 16:00:00,2025-05-12 17:00:00,0,3,3,0,0,27874417
1,0,186,39,332,203,2025-05-02 19:00:00,2025-05-03 03:00:00,0,4,2,0,0,27843743
2,0,236,53,859,185,2025-05-07 08:00:00,2025-05-07 17:00:00,107,3,1,0,0,25869616
2,0,32,65,621,196,2025-05-18 05:00:00,2025-05-18 14:00:00,108,1,3,0,0,26395078
2,1,299,50,1056,54,2025-05-12 05:00:00,2025-05-12 12:00:00,108,3,3,0,0,26127228
1,3,12301,3,308,103,2025-05-15 05:00:00,2025-05-15 08:00:00,15,3,1,0,0,26788776
0,3,14152,23,892,110,2025-05-08 02:00:00,2025-05-08 07:00:00,15,1,1,0,0,25765945
1,0,327,48,49,209,2025-05-07 11:00:00,2025-05-07 13:00:00,109,4,2,0,0,27769045
1,0,25,31,160,199,2025-05-12 10:00:00,2025-05-12 13:00:00,0,3,2,0,0,26419887
0,3,13552,45,587,115,2025-05-15 21:00:00,2025-05-16 04:00:00,109,4,3,0,0,26334896
1,1,12308,54,839,142,2025-05-18 17:00:00,2025-05-18 18:00:00,108,1,1,0,0,26799983
0,2,13142,34,164,183,2025-05-01 19:00:00,2025-05-01 22:00:00,15,3,1,0,0,26508468
1,2,235,17,60,123,2025-05-09 21:00:00,2025-05-10 02:00:00,63,4,2,0,0,25832938
0,3,13933,56,328,230,2025-05-04 06:00:00,2025-05-04 10:00:00,13,4,2,0,0,27530724
2,0,186,37,967,265,2025-05-06 18:00:00,2025-05-06 21:00:00,13,1,3,0,0,26175427
1,0,14102,32,74,227,2025-05-05 01:00:00,2025-05-05 07:00:00,21,3,1,0,0,26035496
1,1,1,64,968,194,2025-05-16 16:00:00,2025-05-16 22:00:00,107,4,1,0,0,26966941
1,2,13142,46,973,62,2025-05-07 07:00:00,2025-05-07 11:00:00,12,4,1,0,0,26219659
1,1,12301,58,878,188,2025-05-09 05:00:00,2025-05-09 14:00:00,12,4,1,0,0,25426914
2,2,12307,50,410,209,2025-05-12 08:00:00,2025-05-12 14:00:00,63,4,2,0,0,26840506
1,3,63604,3,50,110,2025-05-07 11:00:00,2025-05-07 20:00:00,21,4,2,0,0,26740271
2,2,12587,23,256,219,2025-05-03 01:00:00,2025-05-03 03:00:00,0,4,2,0,0,26032824
2,1,13552,25,327,161,2025-05-10 11:00:00,2025-05-10 17:00:00,63,4,3,0,0,26395082
2,1,13933,42,79,230,2025-05-01 09:00:00,2025-05-01 13:00:00,63,4,1,0,0,25510305
2,1,187,3,698,193,2025-05-07 04:00:00,2025-05-07 06:00:00,13,4,2,0,0,26000938
0,3,12301,2,1031,66,2025-05-03 09:00:00,2025-05-03 14:00:00,12,4,1,0,0,26023932
0,2,12307,9,881,193,2025-05-07 17:00:00,2025-05-07 20:00:00,0,3,2,0,0,26046068
1,2,12544,14,585,194,2025-05-15 14:00:00,2025-05-15 20:00:00,107,1,3,0,0,25366500
0,1,13142,26,142,230,2025-05-05 10:00:00,2025-05-05 18:00:00,107,1,2,0,0,27787695
0,2,13142,21,690,189,2025-05-18 18:00:00,2025-05-18 22:00:00,13,1,3,0,0,25774099
1,0,14152,33,62,123,2025-05-17 10:00:00,2025-05-17 14:00:00,21,4,1,0,0,25351406
1,0,12301,47,873,128,2025-05-13 00:00:00,2025-05-13 05:00:00,107,1,2,0,0,27452025
1,0,32,31,931,134,2025-05-08 17:00:00,2025-05-08 23:00:00,21,4,2,0,0,25875998
0,2,236,7,1016,97,2025-05-02 21:00:00,2025-05-03 04:00:00,12,3,2,0,0,26175444
0,3,2,58,183,106,2025-05-06 08:00:00,2025-05-06 14:00:00,108,1,1,0,0,26524119
1,3,114,38,941,197,2025-05-17 20:00:00,2025-05-18 03:00:00,63,3,3,0,0,25617691
2,3,12306,50,988,161,2025-05-14 05:00:00,2025-05-14 14:00:00,109,3,3,0,0,27609178
1,3,13933,46,561,233,2025-05-04 14:00:00,2025-05-04 18:00:00,0,4,2,0,0,26328801
2,0,12308,23,103,117,2025-05-11 08:00:00,2025-05-11 09:00:00,15,1,1,0,0,26489078
2,0,63604,9,920,142,2025-05-14 16:00:00,2025-05-15 01:00:00,15,3,3,0,0,27410074
1,1,13056,9,293,230,2025-05-11 16:00:00,2025-05-11 23:00:00,63,1,3,0,0,26354420
1,2,13933,41,373,186,2025-05-12 12:00:00,2025-05-12 16:00:00,63,3,3,0,0,27655646
1,2,12306,13,873,192,2025-05-12 13:00:00,2025-05-12 21:00:00,63,3,3,0,0,27044310
0,3,12544,46,782,65,2025-05-01 03:00:00,2025-05-01 10:00:00,0,4,3,0,0,26581728
2,0,12587,26,622,115,2025-05-03 16:00:00,2025-05-03 18:00:00,12,1,2,0,0,27231730
0,3,114,33,368,145,2025-05-09 09:00:00,2025-05-09 10:00:00,108,4,2,0,0,26652964
0,1,13987,2,783,221,2025-05-03 14:00:00,2025-05-03 23:00:00,63,4,2,0,0,27820697
1,2,12306,56,967,142,2025-05-06 22:00:00,2025-05-07 05:00:00,109,4,3,0,0,26937221
0,2,12305,17,643,193,2025-05-11 03:00:00,2025-05-11 04:00:00,108,4,3,0,0,26465214
1,3,119,34,622,203,2025-05-13 03:00:00,2025-05-13 07:00:00,0,4,3,0,0,26924605
2,1,4,6,789,202,2025-05-12 20:00:00,2025-05-13 01:00:00,63,3,2,0,0,26132147
1,2,299,24,943,165,2025-05-08 11:00:00,2025-05-08 16:00:00,0,1,3,0,0,27797160
0,1,12956,22,505,181,2025-05-08 05:00:00,2025-05-08 10:00:00,108,1,2,0,0,25341435
0,1,63604,8,89,258,2025-05-14 12:00:00,2025-05-14 15:00:00,21,4,3,0,0,26579190
1,3,13142,54,925,49,2025-05-18 04:00:00,2025-05-18 09:00:00,21,1,2,0,0,25748516
1,0,236,12,551,1,2025-05-05 14:00:00,2025-05-05 18:00:00,107,3,1,0,0,26057310
0,3,14102,36,897,169,2025-05-08 06:00:00,2025-05-08 11:00:00,15,4,3,0,0,27578152
2,0,119,49,385,162,2025-05-07 08:00:00,2025-05-07 15:00:00,21,3,3,0,0,26615392
2,1,12926,48,843,145,2025-05-17 15:00:00,2025-05-17 20:00:00,13,3,2,0,0,27773455
1,0,13933,34,969,181,2025-05-15 19:00:00,2025-05-16 03:00:00,21,4,3,0,0,27923098
2,1,236,24,841,169,2025-05-10 00:00:00,2025-05-10 08:00:00,12,3,2,0,0,27902104
0,2,32,23,572,101,2025-05-13 08:00:00,2025-05-13 11:00:00,63,4,2,0,0,27004780
1,2,235,17,142,197,2025-05-17 19:00:00,2025-05-18 00:00:00,12,3,1,0,0,27835242
0,2,12956,46,631,125,2025-05-18 11:00:00,2025-05-18 15:00:00,107,1,1,0,0,26053544
0,3,32,28,840,106,2025-05-10 23:00:00,2025-05-11 04:00:00,13,1,3,0,0,27451743
2,3,13417,11,446,206,2025-05-10 09:00:00,2025-05-10 17:00:00,21,1,3,0,0,27140802
1,1,12580,25,881,104,2025-05-08 17:00:00,2025-05-08 21:00:00,63,4,2,0,0,27712929
1,2,12301,63,881,1,2025-05-02 23:00:00,2025-05-03 04:00:00,13,3,2,0,0,27873956
2,3,13142,17,837,1,2025-05-17 01:00:00,2025-05-17 08:00:00,13,3,2,0,0,27890202
0,2,13203,21,265,1,2025-05-09 15:00:00,2025-05-09 18:00:00,12,1,2,0,0,27231730
0,3,12587,26,780,194,2025-05-07 12:00:00,2025-05-07 18:00:00,15,1,3,0,0,25408717
0,0,2,57,384,206,2025-05-10 08:00:00,2025-05-10 17:00:00,108,4,1,0,0,27099330
0,0,12301,16,21,185,2025-05-06 23:00:00,2025-05-07 03:00:00,15,4,3,0,0,27783246
1,2,12308,46,571,115,2025-05-18 10:00:00,2025-05-18 14:00:00,15,3,3,0,0,27307494
1,1,12587,11,160,267,2025-05-05 14:00:00,2025-05-05 20:00:00,108,4,3,0,0,25496697
2,3,13987,37,1038,103,2025-05-14 05:00:00,2025-05-14 11:00:00,21,4,1,0,0,27854343
2,3,12308,9,1031,233,2025-05-16 02:00:00,2025-05-16 05:00:00,13,4,3,0,0,25969696
1,0,327,45,368,55,2025-05-16 01:00:00,2025-05-16 02:00:00,13,1,1,0,0,27787148
1,0,327,32,765,49,2025-05-06 11:00:00,2025-05-06 14:00:00,15,1,2,0,0,27933556
0,1,13933,1,897,232,2025-05-05 16:00:00,2025-05-06 00:00:00,15,3,3,0,0,27017981
0,1,12545,55,665,257,2025-05-14 11:00:00,2025-05-14 19:00:00,0,4,2,0,0,26003290
2,1,63604,15,49,169,2025-05-04 16:00:00,2025-05-04 22:00:00,108,1,2,0,0,27961081
1,2,12956,25,398,244,2025-05-07 16:00:00,2025-05-07 23:00:00,12,4,2,0,0,25547976
2,0,13203,44,611,55,2025-05-14 21:00:00,2025-05-14 23:00:00,13,3,3,0,0,25740788
1,2,12544,6,779,143,2025-05-17 23:00:00,2025-05-18 08:00:00,12,4,2,0,0,27047728
0,0,25,25,160,221,2025-05-04 02:00:00,2025-05-04 05:00:00,63,3,3,0,0,27565047
2,0,13056,52,361,165,2025-05-12 16:00:00,2025-05-12 18:00:00,21,3,2,0,0,26395082
2,3,12306,12,537,55,2025-05-18 03:00:00,2025-05-18 08:00:00,15,1,3,0,0,25837206
1,0,12306,49,1034,162,2025-05-01 06:00:00,2025-05-01 07:00:00,0,4,3,0,0,26510676
0,0,12308,21,585,62,2025-05-05 16:00:00,2025-05-05 21:00:00,0,1,3,0,0,26035496
2,2,14102,53,505,125,2025-05-02 11:00:00,2025-05-02 15:00:00,63,4,2,0,0,27717114
0,0,186,44,904,54,2025-05-12 01:00:00,2025-05-12 07:00:00,21,4,3,0,0,26162458
2,2,13056,54,60,82,2025-05-05 16:00:00,2025-05-05 21:00:00,21,3,2,0,0,25735851
0,1,12301,28,672,219,2025-05-13 03:00:00,2025-05-13 12:00:00,107,3,1,0,0,27882228
1,0,12956,45,955,194,2025-05-10 06:00:00,2025-05-10 11:00:00,15,4,2,0,0,27629681
2,0,13417,26,481,215,2025-05-09 18:00:00,2025-05-10 02:00:00,108,1,2,0,0,27879027
2,2,13552,22,1037,61,2025-05-01 17:00:00,2025-05-01 19:00:00,108,3,3,0,0,27465554
0,1,32,15,545,61,2025-05-11 00:00:00,2025-05-11 03:00:00,109,3,2,0,0,27389852
0,3,12305,23,963,125,2025-05-06 13:00:00,2025-05-06 16:00:00,21,4,1,0,0,25529321
2,1,12580,1,772,143,2025-05-10 03:00:00,2025-05-10 06:00:00,12,4,3,0,0,27721695
1,2,236,5,164,209,2025-05-17 06:00:00,2025-05-17 12:00:00,63,3,2,0,0,27465554
0,1,12301,18,698,110,2025-05-05 05:00:00,2025-05-05 12:00:00,0,1,2,0,0,27778306
0,2,327,48,839,106,2025-05-06 19:00:00,2025-05-07 02:00:00,15,3,3,0,0,27705693
0,2,12305,11,841,229,2025-05-08 00:00:00,2025-05-08 07:00:00,63,4,3,0,0,27606656
2,3,1,36,930,129,2025-05-08 22:00:00,2025-05-09 01:00:00,13,3,2,0,0,26354420
2,0,2,28,851,104,2025-05-02 00:00:00,2025-05-02 01:00:00,107,4,2,0,0,27834188
2,2,13552,26,1037,230,2025-05-02 08:00:00,2025-05-02 14:00:00,0,3,3,0,0,27890202
2,2,13987,54,657,110,2025-05-15 06:00:00,2025-05-15 09:00:00,63,4,3,0,0,26465214
1,3,327,6,418,197,2025-05-14 16:00:00,2025-05-14 19:00:00,63,4,1,0,0,25545972
1,2,12545,40,931,82,2025-05-01 05:00:00,2025-05-01 08:00:00,107,1,1,0,0,26478052
2,0,12956,2,159,103,2025-05-09 01:00:00,2025-05-09 10:00:00,63,4,1,0,0,25450072
1,3,14102,37,621,165,2025-05-10 13:00:00,2025-05-10 17:00:00,0,3,3,0,0,27814746
0,0,12306,59,302,129,2025-05-06 16:00:00,2025-05-06 21:00:00,13,4,3,0,0,25547976
0,0,12587,8,47,115,2025-05-14 10:00:00,2025-05-14 13:00:00,0,3,3,0,0,26929299
0,3,32,9,1015,205,2025-05-17 15:00:00,2025-05-17 16:00:00,107,1,2,0,0,27932909
2,2,12301,60,686,104,2025-05-09 23:00:00,2025-05-10 03:00:00,13,3,3,0,0,27404820
0,0,12308,65,1031,196,2025-05-15 12:00:00,2025-05-15 13:00:00,108,1,2,0,0,25683821
1,0,327,47,201,267,2025-05-16 03:00:00,2025-05-16 10:00:00,15,1,3,0,0,25928752
2,0,299,29,900,204,2025-05-08 14:00:00,2025-05-08 21:00:00,21,4,3,0,0,26079310
1,0,114,49,517,161,2025-05-07 23:00:00,2025-05-08 03:00:00,108,1,2,0,0,27606656
0,3,13142,59,385,201,2025-05-12 17:00:00,2025-05-12 22:00:00,0,3,3,0,0,26754137
0,3,12350,16,845,54,2025-05-02 13:00:00,2025-05-02 20:00:00,13,1,3,0,0,27741385
0,1,12926,66,65,1,2025-05-07 18:00:00,2025-05-08 00:00:00,15,1,3,0,0,25408717
